Q (g/s),Hs (m),U_1m  (m/s),Ustar (m/s),HeatFlux (W/m2),Zmix (m),T (C),Wstar (m/s),L (m),stable,category_A,category_B,category_C,category_D,category_E,category_F,X,Y,Conc_MG
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-555.7266963671979,575.4718402709209,2.6532125137753435
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-565.6854249492379,565.685424949238,2.7781512503836434
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-575.471840270921,555.7266963671977,2.6720978579357175
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-585.0829612953364,545.5986880499988,2.6434526764861874
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-594.5158603819153,535.3044850870867,2.5563025007672873
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-603.7676641782176,524.8472231924059,2.5440680443502757
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-612.8355544951824,514.2300877492315,2.4771212547196626
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-621.7167691655767,503.4563128398699,2.278753600952829
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-630.4086028853775,492.52918026052674,2.113943352306837
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-638.9084080378343,481.45201852163854,1.9294189257142926
102.8,0.46,6.06,0.4861,331.86,754.0,29.2,1.91,-31.13,0,0,0,1,0,0,0,-647.2135954999578,470.2282018339786,1.6532125137753437
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-5.226423163382678,49.72609476841367,1.3979400086720377
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-6.958655048003267,49.513403437078516,1.6020599913279623
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-8.682408883346515,49.2403876506104,1.7781512503836436
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-10.395584540887967,48.907380036690284,1.9294189257142926
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-12.096094779983389,48.514786313799824,1.9777236052888478
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-13.781867790849953,48.063084796915945,1.8129133566428555
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-15.450849718747367,47.55282581475768,1.954242509439325
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-17.101007166283434,46.98463103929542,2.0211892990699383
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-18.730329670795605,46.35919272833937,2.1903316981702914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-20.336832153790013,45.67727288213004,2.311753861055754
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-21.918557339453876,44.939702314958346,3.0569048513364727
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-23.473578139294546,44.14737964294634,3.416640507338281
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-24.99999999999999,43.30127018922194,3.5415792439465807
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-26.49596321166024,42.402404807821306,3.6314437690131722
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-27.959645173537336,41.45187862775209,3.738780558484369
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-29.38926261462365,40.45084971874737,3.9132839017604186
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-30.783073766282914,39.4005376803361,4.068185861746161
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-32.13938048432697,38.302222155948904,4.230448921378274
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-33.456530317942914,37.157241273869715,4.559906625036112
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-34.732918522949866,35.966990016932556,4.737192642704737
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-35.96699001693256,34.73291852294986,4.959518376972999
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-37.15724127386971,33.45653031794292,4.90633504180509
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-38.3022221559489,32.13938048432697,4.928907690243952
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-39.40053768033609,30.78307376628292,4.904715545278681
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-40.450849718747364,29.38926261462366,4.782472624166286
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-41.45187862775208,27.959645173537346,4.854913022307856
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-42.4024048078213,26.495963211660246,4.9969492484953815
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-43.30127018922194,24.999999999999996,5.176091259055681
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-44.14737964294635,23.473578139294535,5.303196057420489
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-44.93970231495835,21.918557339453866,5.3560258571931225
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-45.67727288213004,20.33683215379002,5.390935107103379
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-46.359192728339366,18.730329670795612,5.426511261364575
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-46.984631039295415,17.101007166283445,5.3404441148401185
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-47.552825814757675,15.450849718747376,5.281033367247727
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-48.063084796915945,13.781867790849962,5.190331698170292
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-48.514786313799824,12.096094779983387,5.075546961392531
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-48.907380036690284,10.395584540887965,4.987666264926275
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.2403876506104,8.682408883346513,4.876794976200701
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.513403437078516,6.9586550480032665,4.797267540830717
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.72609476841367,5.2264231633826865,4.57978359661681
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.87820251299121,3.4878236872062764,4.440909082065217
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.969541350954785,1.7449748351250571,4.158362492095249
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-50.0,6.123233995736766e-15,3.972665592266111
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-49.969541350954785,-1.744974835125045,3.935003151453655
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-55.91929034707467,82.90375725550417,2.041392685158225
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-58.7785252292473,80.90169943749474,3.2405492482826
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-61.56614753256583,78.8010753606722,3.5490032620257876
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-64.27876096865394,76.60444431189781,3.603144372620182
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-66.91306063588583,74.31448254773943,3.5899496013257077
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-69.46583704589973,71.93398003386511,3.8494194137968996
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-71.93398003386513,69.46583704589972,4.225309281725863
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-74.31448254773942,66.91306063588584,4.4065401804339555
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-76.6044443118978,64.27876096865394,4.488550716500444
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-78.80107536067219,61.56614753256584,4.346352974450639
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-80.90169943749473,58.77852522924732,4.1702617153949575
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-82.90375725550416,55.91929034707469,4.152288344383057
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-84.8048096156426,52.99192642332049,4.232996110392154
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-86.60254037844388,49.99999999999999,4.4361626470407565
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-88.2947592858927,46.94715627858907,4.674861140737812
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-89.8794046299167,43.83711467890773,4.83695673705955
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-91.35454576426008,40.67366430758004,4.8512583487190755
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-92.71838545667873,37.460659341591224,4.833147111912785
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-93.96926207859083,34.20201433256689,4.846337112129805
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-95.10565162951535,30.901699437494752,4.745855195173729
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-96.12616959383189,27.563735581699923,4.596597095626461
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-97.02957262759965,24.192189559966774,4.540329474790874
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-97.81476007338057,20.79116908177593,4.532754378992498
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-98.4807753012208,17.364817766693026,4.367355921026019
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-99.02680687415703,13.917310096006533,4.164352855784437
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-99.45218953682733,10.452846326765373,3.972665592266111
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-99.75640502598242,6.975647374412553,3.784617292632875
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-99.93908270190957,3.4899496702501143,3.6972293427597176
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-100.0,1.2246467991473532e-14,3.4800069429571505
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-99.93908270190957,-3.48994967025009,2.6532125137753435
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-128.55752193730788,153.20888862379562,2.1903316981702914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-133.82612127177165,148.62896509547886,3.0569048513364727
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-138.93167409179947,143.86796006773022,3.225309281725863
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-143.86796006773025,138.93167409179944,3.1903316981702914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-148.62896509547883,133.82612127177168,3.296665190261531
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-153.2088886237956,128.55752193730788,3.6720978579357175
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-157.60215072134437,123.13229506513169,3.7363965022766426
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-161.80339887498945,117.55705045849464,3.662757831681574
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-165.80751451100832,111.83858069414939,3.598790506763115
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-169.6096192312852,105.98385284664099,3.670245853074124
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-173.20508075688775,99.99999999999999,3.7641761323903307
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-176.5895185717854,93.89431255717814,3.9698816437465
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-179.7588092598334,87.67422935781546,4.103803720955957
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-182.70909152852016,81.34732861516008,4.264817823009537
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-185.43677091335746,74.92131868318245,4.269512944217916
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-187.93852415718166,68.40402866513378,4.184691430817598
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-190.2113032590307,61.803398874989504,4.02530586526477
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-192.25233918766378,55.127471163399846,3.801403710017355
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-194.0591452551993,48.38437911993355,3.9698816437465
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-195.62952014676114,41.58233816355186,3.9242792860618816
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-196.9615506024416,34.72963553338605,3.7283537820212285
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-198.05361374831406,27.834620192013066,3.5171958979499744
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-198.90437907365467,20.905692653530746,3.3344537511509307
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-199.51281005196483,13.951294748825106,2.8129133566428557
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-199.87816540381914,6.9798993405002285,1.9030899869919435
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-267.6522425435433,297.2579301909577,1.0
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-277.86334818359893,287.73592013546045,2.311753861055754
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-287.7359201354605,277.8633481835989,2.6020599913279625
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-297.25793019095767,267.65224254354337,2.716003343634799
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-306.4177772475912,257.11504387461576,2.8808135922807914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-315.20430144268875,246.26459013026337,3.0530784434834195
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-323.6067977499789,235.1141009169893,3.012837224705172
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-331.61502902201664,223.67716138829877,2.934498451243568
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-339.2192384625704,211.96770569328197,3.0827853703164503
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-346.4101615137755,199.99999999999997,3.255272505103306
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-353.1790371435708,187.78862511435628,3.392696953259666
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-359.5176185196668,175.34845871563093,3.494154594018443
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-365.4181830570403,162.69465723032016,3.4345689040341987
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-370.8735418267149,149.8426373663649,3.4727564493172123
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-375.8770483143633,136.80805733026756,3.322219294733919
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-380.4226065180614,123.60679774997901,3.155336037465062
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-384.50467837532756,110.25494232679969,3.220108088040055
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-388.1182905103986,96.7687582398671,3.44870631990508
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-391.2590402935223,83.16467632710372,3.184691430817599
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-393.9231012048832,69.4592710667721,2.863322860120456
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-396.1072274966281,55.66924038402613,1.6532125137753437
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-585.0829612953364,545.5986880499988,1.6532125137753437
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-594.5158603819153,535.3044850870867,2.130333768495006
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-603.7676641782176,524.8472231924059,2.130333768495006
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-612.8355544951824,514.2300877492315,2.361727836017593
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-621.7167691655767,503.4563128398699,2.3521825181113627
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-630.4086028853775,492.52918026052674,2.2671717284030137
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-638.9084080378343,481.45201852163854,2.2041199826559246
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-647.2135954999578,470.2282018339786,2.161368002234975
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-655.3216354311935,458.86114908083675,2.322219294733919
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-663.2300580440333,447.35432277659754,2.322219294733919
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-670.9364543563391,435.7112280120218,2.130333768495006
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-678.4384769251408,423.93541138656394,2.1903316981702914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-685.7338405616898,412.0304599280435,2.322219294733919
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-692.820323027551,399.99999999999994,2.6989700043360187
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-699.6957657115166,387.84769619706975,2.4983105537896004
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-706.3580742871416,375.57725022871256,2.6127838567197355
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-712.8052193506942,363.1923997916375,2.6532125137753435
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-719.0352370393337,350.69691743126185,2.6334684555795866
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-725.0462296293199,338.0946093925596,2.6127838567197355
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-730.8363661140806,325.3893144606403,2.45484486000851
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-736.4038827619523,312.58490279141904,2.3710678622717363
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-741.7470836534299,299.6852747327298,2.380211241711606
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-746.8643411977614,286.69435963624016,2.2671717284030137
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-751.7540966287266,273.6161146605351,2.361727836017593
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-756.4148604794535,260.45452356572525,2.462397997898956
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-760.8452130361228,247.21359549995802,2.505149978319906
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-765.0438047704284,233.8973637781893,2.1903316981702914
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-769.0093567506551,220.50988465359939,2.0791812460476247
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-772.7406610312546,207.05523608201682,1.9777236052888478
102.4,0.46,6.18,0.4923,242.16,1880.0,30.4,2.33,-44.32,0,0,0,0,1,0,0,-776.2365810207972,193.5375164797342,1.5440680443502757
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,49.969541350954785,1.7449748351250485,4.326335860928752
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,49.87820251299121,3.487823687206265,4.4361626470407565
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,49.72609476841367,5.226423163382673,4.505149978319906
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,49.513403437078516,6.958655048003272,4.613841821876069
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,49.2403876506104,8.682408883346517,4.547774705387822
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,48.907380036690284,10.395584540887967,4.63748972951251
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,48.514786313799824,12.096094779983387,4.61066016308988
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,48.063084796915945,13.781867790849958,4.629409599102719
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,47.552825814757675,15.450849718747369,4.653212513775344
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,46.98463103929542,17.101007166283434,4.658964842664435
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,46.35919272833937,18.7303296707956,4.868056361823042
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,45.67727288213004,20.33683215379001,4.966610986681935
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,44.93970231495835,21.91855733945387,4.997823080745725
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,44.14737964294635,23.473578139294542,5.033423755486949
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,43.30127018922194,24.999999999999996,5.110589710299249
104.0,0.46,4.04,0.3347,293.13,950.0,25.9,1.98,-11.51,0,1,0,0,0,0,0,42.4024048078213,26.495963211660246,5.136720567156407
